pair_uid,task_id,image_a,image_b,sha256_a,sha256_b
6ccf0b1135e0d95990bc66252cee96e08cc3818cb221191549da27d20256705d,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115859071769970.png,images/sthereo_09_valley_evening/thermal_left/1630073832791033660.png,0c831b88530581f19bdd8ffc0d9bd389aff2cbb41e84fa141389d0fdf38cdd79,70577684c7c56fe5a0dfb5ecc86cee413601d0faecc39bd2a7cb6e380703a11d
6d4bbdb4f655924ad5d6439db3a5d636d27a85f94fc6010cc658e7c038b31d86,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115867043164516.png,images/sthereo_09_valley_evening/visible_left/1630073671561917355.png,c3ab3425186b21810194bde0e6d0199e008ce2ba8c132620ba6321b81067e56e,4c83481de451b7bf91aa98c9421b9ec524ed0c0d429ce62ae01b1388cf94327d
6d6722bdcf1921bd7ff751ad92b18127ded3ad80fee9c417442eb451924407fa,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115652976537521.png,images/sthereo_09_valley_evening/thermal_left/1630073667191026990.png,c306429d421ac4eded12a9ba960af5a57b5225d0f5213213fa44e8be02618011,894b523aa1d6a8f3d1301113fdc00297aee76dfc769c18fb407ffe9c48a600c4
6dd7b864a15006607da53f960c5895eeee9967161c3634cf0043267e3cfb52f5,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115923071738527.png,images/sthereo_09_valley_evening/thermal_left/1630073712991058555.png,3959ad7600eeaad5a3fbd3ea56d65722570e7fd0e37360510ff9bb532f1307b6,33a683e806a36f442a58c1cf49c5d0c2f7ee3ffca5cdcc0a949511ba5fbe86f4
6e1dd40550eac1d57c5d3452cb36c8728251375953a11af5797b662a5cb9af84,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115969011854735.png,images/sthereo_09_valley_evening/visible_left/1630073754135125502.png,9ded860402300a04dd131b9dd5e269605db2bf0f6037ed43c20454faa05db30d,36e5fef957958fba0cbd45aa1ec9ad65f90b6d1adde388d6b87b36a3492d95f1
706bacdf1ffbc7d7b4965149608b340287f6004bb31316e5252203c490f0d071,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115967012051702.png,images/sthereo_09_valley_evening/visible_left/1630073915483620893.png,cfc3421db2201c60509dc4dcccca2d362eec02b483c332f328914e2186279a7a,2b453c067d3d5b57547ae0d9677be0328af0be08e777536b6901980cce157fef
718cee331c2221825b50c3dc24546868cb8b153a0b9673e1a4980080bc656e04,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115673003724171.png,images/sthereo_09_valley_evening/visible_left/1630073683057846768.png,d1c4aedea0aacbc6bedef92b3d52226ad41d027a455599ced93f3acd39216891,6ed9244a2a29140e360da8d321aecff2b06366523335f38aceff9d4b0a92bcf9
7191d51b23ef6adcc308545b3b0b5f42e6570b3436544de2cb4b280aff797b27,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115859046490110.png,images/sthereo_07_valley_morning/thermal_left/1630115861071762187.png,b49c8350e76dd2548f621ba3cd12741a1d8aea2d42fd0e0f667000e4bec98947,3eba3cf1e4ecbc44cae040f2084f57625f797c47875b0f0c45f6503d1f7cd58a
736b368677a760d75ea05c02520a59a8361955e969ae85d08890666a880a5245,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630116003000049963.png,images/sthereo_09_valley_evening/visible_left/1630073951072436402.png,dd47f8d51bf8be191670874c707fc9105ce59b874afcc727bf5f026d83f14328,18b9a0ec3e6456fcc8caf1f6c0bebcc671f09c21671132c24f1e3f330566a4de
73a0b83185eff803bc2219c0acdc1c75282aad002a8b5c8cdadab07f8e911261,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115883071762813.png,images/sthereo_09_valley_evening/thermal_left/1630073851191027749.png,7f12297fe8e59175b95e7a7ba375d6b7d8b30297255906d9a0fe1ef916201e50,7b92accef2f78ee6068e4af36c5696d6f50b1f9322b932a4d84bc79327b38346
7623c3477a684272e5cb3abc6c2fa5cc210edae87dff8965467cb0d641c8243a,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115869042032643.png,images/sthereo_07_valley_morning/thermal_left/1630115871071762837.png,ec93791368295b0b12964185259b5fdc9be9f584e5aa1af6d8a7c32c747dfdeb,15614b6d8c989306459e915dbc4c1874c178adc30545c208b79d0fbe69b07599
7671b9a114b866c105552bb117c888a54efbab71ae4b9ad330c8c8b2c708d42e,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115679001795697.png,images/sthereo_09_valley_evening/visible_left/1630073687956224859.png,65a0ebe24a219440461f85b35aaa62aa1d52589b65ec593f2afe7e387786c57e,13caa128a6dac04b03c8bb38ce5e703ae5fc49e6d8130d5a723f6d3d0a8f43de
77eb80c5c20655f6a65941bb20ecdbf679100ca1cef2a753c9bd54afe477f389,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115853071760843.png,images/sthereo_09_valley_evening/thermal_left/1630073828191009732.png,3164981420fe38a9086bce494e1a01c3d891e4190c21aa9ce8bf7ce68819ca94,29fe7cc23ad12056bbab99efedcd96bc29c36ae4d58d913a4ade99b0e13b4b34
78104984101c9c555bab7a8d90c43d5f91ab30a3f50cbe6c39965c9b44a8a898,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115799076540084.png,images/sthereo_09_valley_evening/thermal_left/1630073786091026224.png,f48db70947c9518af69e64912cf44c9af9e1c2aac5dbf23f18f119174fd6d20f,9e0657512b571a142efa2f3f6bb8202ad7a974de3cbdfbf2096c9f654b9599f5
78467c27e5418c8afb13d21a44074c0b5fde7a4c9905c6178d8021d2caebfafb,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115923024006520.png,images/sthereo_07_valley_morning/thermal_left/1630115925071765411.png,ab3bb791f8bf92f31ddeeb9d08e48fa65fb48977ab7e70fe895d11de5347adea,9e54f7f0e7078ca649596f089d74e24f19fd5c2ac5de6209ad73481b658c2a9a
7a1fac8916346a3227487e3d1ffde15e0654d60e8c3d4f67e315d68c9fe7eca9,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115889035694450.png,images/sthereo_07_valley_morning/thermal_left/1630115891071760306.png,46c8d809c8d34501c0d050ba2279cc5607e103f058ce65412237eb5ea5ad236b,f0b187311c7026921093bf6da575b6aaa94f59e18aa66b7f29676b6636d72b0c
7a472c17ae90490a706b25d0d4228a377207380c0be2600e9c75ef15283d018b,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115651010764020.png,images/sthereo_07_valley_morning/thermal_left/1630115652976537521.png,2a40451c904d13e19bc1a5f461da46e34d945c26a605c0792a11444bec6add1c,c306429d421ac4eded12a9ba960af5a57b5225d0f5213213fa44e8be02618011
7bd6dd8c8758d97dd2488fd2c249ad6d0b6927a5d573eaeb4cf7d6a3eaae5521,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115746982557120.png,images/sthereo_09_valley_evening/visible_left/1630073739239620381.png,839265d8c4d1c7309172472ebc8d092bb39bd228f2ba307d455ac3b1f0b907c5,69525b7ea3bbc692e51be9bf27d72e819ead6f838c2958d44c10bb129f00b249
7c6f236d4d20c8cfb150adf5609b75e2984c1453d08edc8e660e3f84e1e0b198,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115781071592962.png,images/sthereo_09_valley_evening/visible_left/1630073771531285041.png,5a5bf576c98e0d4a5212639672fe97b59d6b15b251be184752dab1e61ae26fc6,e0ebccb36c9766c4090853ac74713c16fda12999af41fc8b504aff1a478ac59a
7cf3492eb7ae3d40b23f1d6f2f5392705bd84e515f920da90708cf7b8d6c6e5c,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115823076545865.png,images/sthereo_09_valley_evening/thermal_left/1630073806891076355.png,af649d1af500130d94cd0dcc17bdd5d0d9c574ac376da174c97e4021238bc885,75b8527c26591caf689992f8271057abe4d93164c5db40c597ee3a73f1983caa
7e8839f06ce442b97184c9323d2e705e819b7621b049de492b231006bdc8f9c3,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115770977023325.png,images/sthereo_09_valley_evening/thermal_left/1630073762391026603.png,195ca8e26898744d80ae224c6aa1be635fa50774c4e7c672b5abdb5fcfd010ae,a831e40a9e8f5a82ea5f626d24fcda89f2f8217a35f9edd633e53d85a60f2cec
7f8a50a2a886626b16d7888533d92df927c160ff801dee105f320820e062176d,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115969011854735.png,images/sthereo_07_valley_morning/thermal_left/1630115970971783057.png,9ded860402300a04dd131b9dd5e269605db2bf0f6037ed43c20454faa05db30d,6703ab6a4fbfd8266603af2f875560c3f0caf643cce3f667f69392731d2b2f8a
8015a4fb6ac0f278c42d6e69e2aa2551b229b883b82048480dc059993d96d381,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115989005987902.png,images/sthereo_09_valley_evening/visible_left/1630073937576260639.png,273bf873ae2547ceb135ad6e50853304125509ef8906136f328ff6c268004489,be192468da8f1c7c82c9e90f80b71be60f33d32094de60072041000a25eb1a8d
809b556aa99dc4d8864c92790c9c21453c351b601b8257869dc5774635e1f2fe,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115758977684360.png,images/sthereo_09_valley_evening/visible_left/1630073750836164010.png,8e5f048844d4a0f84dfe0122ddf84fd71f0404938ebb6f147a796476acea6ef9,caa9b07cfd71502ed3d27bae9a4c1df7c94a636663325926aad940c71c7fae7e
80c42cda36bc695adb43b3f65192a9f5d90e1ffdd4b2bf515b4a2e48ea65d6bd,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115897032245388.png,images/sthereo_07_valley_morning/thermal_left/1630115899071760679.png,b005a3a344782c624d0bf281884b2ea48a05f33c22e8e8dce475526b8bb19c68,ec13e07a665f0c343b83c3cada93f90e9b18deb231adc7620b422b7c1f90cbef
817c91092c2020564d8cf2c733fb2c413445394d7b7f3f46c55d7dce987ae1f4,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115774974713960.png,images/sthereo_07_valley_morning/thermal_left/1630115776976544228.png,51712db0b6adf9944794e444e978759e4f37d0777729e45121442c2bbaa876ca,53ec762e07e2019f7e6e9eabc95c0736c912c6248e5fd434dcb161138b5e410a
81b0d5c1230b9b517011ad6b46947c1325b9e52cc8bb5ec87435ac26a84e76d6,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115843050586784.png,images/sthereo_09_valley_evening/visible_left/1630073820313722901.png,38764f1ca97db2acdfbff5a23775ae835b05a5082988ac850ce24f2355dfe503,38854232f5a5dda667cf24ed23caf8148daed357f922b3056602e10ab0e5d805
8219c7d6c92e492ddeaf7d11af35f2c4aa2fd107a24cc17d498ea7adc8bb38bc,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115899031928845.png,images/sthereo_09_valley_evening/visible_left/1630073697155940275.png,cf85113344f47c82746c0d3296b2277300df0bcd004b2b6378bff5ed3e4bc7a6,e774c3d9f0e259c7d98a6db9ccb57d88e5abdc3a0f59a4765a98012601ba8496
828d628c8b0fa9e3db87209a372e6769f09c19c45b6d09155cfb1f014e75b092,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115693000580710.png,images/sthereo_07_valley_morning/thermal_left/1630115694976528002.png,c609537b1cdd130ff0a4679a130ba5cde59e7c62ccf876c135ce4256d4eccc82,9e453ac99e46f0ee9d2bd07d79c37196153d9fc3a67a9d21ee3af14e9689c41c
85120c2081fe8f915cda34c3c8cd07668b788165f63f5ddc66f405e87fb4c15f,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115935019858348.png,images/sthereo_07_valley_morning/thermal_left/1630115936971763645.png,104b19f57b38012263f4886c7c6ce526f779310c51347876697cd4716f5ffd19,d8ac161cf0c4f2ecf44dd3b1388baf2f66210f40d2789624901e49997448d29b
878b62969bd22c315c429fe1c396abc2b3b00f1edc42d1da5d9a2f4ee4f1f6e1,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115873039985829.png,images/sthereo_07_valley_morning/thermal_left/1630115875071764737.png,2daad699527c0eb2d2ddc284c8f855999c6cc9bba24aa84f50381e1de008dbc5,5c1bac3f08280302912714ff23db9afafd1cb4418adfefd4163d460087810161
89578bf64d3d1c80f77de6924b3194264b899129a16f1a52ac68d5e69b5476ed,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115799064195004.png,images/sthereo_09_valley_evening/visible_left/1630073786126118667.png,aa6fe9aea0aa67f5e7b562911a0027840530d29a3609fc66010645131439817a,8f773041a3cd435245697f4705435988809ce1bb2c6016131816c2ff29b594ef
8a4725ed560ef699f32bf3bfb4dca8cdbdf62754abb689003ba98b0774ee6e20,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115982971803297.png,images/sthereo_09_valley_evening/thermal_left/1630073931830574757.png,54a3afceb378a2a9465922caafa97e8a675512fe1c1d45e02824e595d38f68d5,4e389c11fd7b750cd18dffbe962fcdaeadfe82706c2fe49cb3b9cef6ffc03986
8ac92a63bee4b0cc9bde98138a0be282db16a59a16994c31b4b2708480e51e18,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115683000347210.png,images/sthereo_07_valley_morning/thermal_left/1630115684976567238.png,5fb2199a4dc84c61a99848ffc8405c48b0e5d45e38fb7830f8778a771493bbc2,1054de035938494b3b0cba8e1e1b13afd926b13139b34fe6fe48082938c60d05
8b1c1b93d8db7ea5a2f48df491651aebda09e774729b252c344a93b18cb17cca,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115653010188284.png,images/sthereo_09_valley_evening/visible_left/1630073667162583843.png,8ba43d83ee136583ffd8cf4bfda9d36679b46e0f6adf342b1c412f4fc15ea0c5,b220aed087c593e8aeea70ad68941aac1faa4960e19572d9616d95794169c03d
8d93ac2334afec09b5b6250c0270341f328b5a3259225c4aaca46dc98f59b28b,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115857044992513.png,images/sthereo_07_valley_morning/thermal_left/1630115859071769970.png,6909110afbb3cfdabdea8429e47bb9eab3247815e24fdd6c03626a523080a1f7,0c831b88530581f19bdd8ffc0d9bd389aff2cbb41e84fa141389d0fdf38cdd79
8eb556225d73db1ac78b069383ff05c50e80e1f546085906cdceaf97cf04866c,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115847048864359.png,images/sthereo_09_valley_evening/visible_left/1630073823113019659.png,0a92f9ff44dd7849d517c26a2afa715a60ff1a482028e0e6a4865b1318dc565a,38ad721e28d7244771777d9400fc901d979d7537492f9a9eb5d7b8bcfe41ccad
8fe9eec7126c09214f6e092e2430faab50d965374d27344b7b341b05a5a61ed3,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115673003724171.png,images/sthereo_07_valley_morning/thermal_left/1630115674976537004.png,d1c4aedea0aacbc6bedef92b3d52226ad41d027a455599ced93f3acd39216891,02e5bdfddb076cf95fda8f0ffb2c07b6856a4d04f731a21419fedfaf7528f542
8fefa42b4b220d7e120bd1568c1d26eaa388123e99210df1673bdafdaf6b9bd5,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630116006998124051.png,images/sthereo_09_valley_evening/visible_left/1630073955170442399.png,23785e7040146b636cf1080b2c8c86f397ee45c864bf43e3f4630ca4ee22df81,24139df65e10767a8f63572d4b88231404f17037b9900c9a59148122d37da6ec
933c0b2757d7ba15c53c7e5d8da125cc2ed1bd10a31e5a1d87834d6cc8a741e4,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115899031928845.png,images/sthereo_07_valley_morning/thermal_left/1630115901071760920.png,cf85113344f47c82746c0d3296b2277300df0bcd004b2b6378bff5ed3e4bc7a6,67ed08882581630354d4dff5bda1773ae2ba9fc75b02531db10b9ab51e8d6bd0
93964003d8e23eea5bed700af457b663298adf4fb0bc5ade0fd6e48bb9e539bf,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115943018965645.png,images/sthereo_07_valley_morning/thermal_left/1630115944971786740.png,a89c571d57a6fdb40114f55ae0232dd065a6af3ab85fba03e40331ecc056b429,39d1102fb6d9e8d669a9c3e8ec99602dd9f780a57588de3b02dd95330f64a73c
9473ca3c1535438338720724a7c4167b2eb0bae93e0516901b0bbd241be35fd3,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115929022473126.png,images/sthereo_09_valley_evening/visible_left/1630073881694767739.png,d04f2918a6a6d8cbfde9c301a7ea51137ad77eac4d172951db807d9a944fab7c,d03b36b14add52aaba020f5c1da9cefe141c793c5c6d20437a7962c3c4aa7d81
969f6570f6f00cc1920a6238888331477c22e2e19fc0d47e53e6eb08637f812e,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115693000580710.png,images/sthereo_09_valley_evening/visible_left/1630073697754002643.png,c609537b1cdd130ff0a4679a130ba5cde59e7c62ccf876c135ce4256d4eccc82,bdae5323e59667f6db9e9b0d28bde44815ce21336419d25f8c7eef5ffe130a87
96a9a39c3c3fd49607c4d32922c2eab0d2abffe4096d9145e7f71a3daa274ce1,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115986971762136.png,images/sthereo_09_valley_evening/thermal_left/1630073935630569302.png,8f7c3e37ddb3a21e2bf185fc92060ac8aa4357590e1969cee134da6c7d22edbf,1cf446f3c2231c86a387858bc050a7162f23fc72dd9239074875b44cf5992047
96e885283364e8b65d585987321bac74588e563e910e4fefa8de5722f1bb4f3a,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115764976787382.png,images/sthereo_09_valley_evening/visible_left/1630073756634317974.png,ccf567c57a25f701fc1cf450b8b31a768ca9ca5ee67722493c974b3b9a91ba8c,208679b77fd7d26d192f1691a554989edaa1518ca4e01199856d10f13ed910d0
9729f8ec232721406cd425c3be4d3ebb25b1263558b2f8099f893908581ab298,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115831054462225.png,images/sthereo_07_valley_morning/thermal_left/1630115833076547108.png,9b956839c668d2ce958db4229b8bd516373c28a92dcbe5e2ebf6b7930e035888,4d424f6209742ee4546633663e385e0d75995babfca82c21ff2110f2558c3987
974d719bf45f5f1f7e2db4e6660ec6734a55c29d18f672f79234342e961c0790,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115688997992997.png,images/sthereo_07_valley_morning/thermal_left/1630115690976539181.png,7acfa1125d992732e0040d7715db0db4f6bc476fb3699e9bbe45d3a2dc10adba,3af774a0d4692588c3ac42943a8d94aba3df97b39278329df6235e969b3640a8
97e6c80b6b7dbe3ca31aef7c30f93539d9616424980e69784d2fe8e44565f5b5,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115837052247105.png,images/sthereo_07_valley_morning/thermal_left/1630115839076554106.png,46a09a2772c1d61637e7636e4a7109d33af388e7795bc2a7ab468f8a2f32b3ca,452b3fcae5c64d30fe6d90c09db258fc9f96eb3a0362d82bbab8169beafb520b
9b0f122820be878b568948fa63cd0f704fa9eb27a319d075fe24a50866e719ac,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115746982557120.png,images/sthereo_07_valley_morning/thermal_left/1630115748976538801.png,839265d8c4d1c7309172472ebc8d092bb39bd228f2ba307d455ac3b1f0b907c5,84c6af7d1596a0ab8809c02111537248e5c2e7ce54c636d67f9736fb1b007336
9b1512383291d43f72a4eb852dafc245298f42216b0a33488e606ed938397da2,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630116008971760063.png,images/sthereo_09_valley_evening/thermal_left/1630073957271438421.png,e2d9b82570aa6f5a5f45685f214926a4104dcc078aab47c17ee7cfc9e4390ad0,268101caf65b39106c5a622403dde80fe3d5b25b6d607866e480aac8258f4f63
9b3870cb4ea1e41f53caf0923d61f9e2c0b44995f8c0fe735d30bedacdd12f08,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115857071721553.png,images/sthereo_09_valley_evening/thermal_left/1630073664291060613.png,beab6468fd6021e101f7d9d5222171666d04eafd797bb3152cc58b1e8ad41a9e,43eb2cb71acb93ca89a88c3d4270cbcd51c85e0d61fea8ce5206bde6bbcdc50b
9ef678257572d949fc3845f57539b4c2c64a6ed528904748f682ae82e41fb797,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115929022473126.png,images/sthereo_07_valley_morning/thermal_left/1630115931071783052.png,d04f2918a6a6d8cbfde9c301a7ea51137ad77eac4d172951db807d9a944fab7c,345ea908a0412f1adb1c7b275cc560b017d7996a82dc985da9273f25ea7ceac2
9f485b9cb032005429ed1b71f59ce2a341ce70b80d54eaf47d1af9eddd15c1f9,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115973010851250.png,images/sthereo_07_valley_morning/thermal_left/1630115974971777219.png,7eae3ecddc84665ad4941d2bc0a09467b06b9f8accf3d5e6522a06119c71ce02,906bfb170eed4ac1952facc4c1cb5ab8689725df6a5d243c72b6b9c80bcb72df
9f5a82397ebccdbc558016e49708ceee24a992a911b056b3a986d9d448ebabab,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115774976541627.png,images/sthereo_09_valley_evening/thermal_left/1630073766091022983.png,e1804000db670500a4721ce77ee48d8d883e47de999befe87ee3b6006bf5d586,a57352a1df0240c17e295be040861dede428f6d6c808c226bf7a867a7364be78
a010c08819f4ed157a46982b5e3572914e3f6ced5d28ec6be637ef7bd7ccacbb,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115949016833847.png,images/sthereo_07_valley_morning/thermal_left/1630115950971762186.png,d7c9342d7c8db54a8e1d40422ccaccdd5d4c2f5b0a29fc7815fe5b69bbef4742,56c5acd56b9fbcc3a3c516378c0eee091c2f30bebed607795138858dc5816dcf
a0254c6c4ef4441a8c35a8b1c66b8274ed14f95276a4532afc982d53bc34f3ff,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115807061853109.png,images/sthereo_09_valley_evening/visible_left/1630073962068601151.png,a27ac0b824045585b6bbc232bf68297de1bcc793f80c5c3e3ec480ad9d838679,b7aff693a14b438daf225f7668c658a4e72cfc89536576066ab9835a3a0a076e
a2ba1d46aac327d75d26a3a19e107bfc9d53f371f335c8cf6f6bb104973b8a19,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115752978895493.png,images/sthereo_09_valley_evening/visible_left/1630073745138413551.png,a0fe606405db86b66bd56fd9afc1c727b2d6ce4337895f839258864d60b23beb,81abe94c88c46702b68b99a7913a544f966f32907b4c1b964600263219d18b59
a2ca6c0d7b977b9d7aebf2749aa4f274f7663fe5b2e37be9a0ca5e627adbac48,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115720988118249.png,images/sthereo_07_valley_morning/thermal_left/1630115722976539458.png,f7f1eb5946a0a295b5cd8857c05b108f0c28ca7b7d446e79fdb3879cb642bafc,3add5963a1810d69e6f46b57f1e7a24a6ec31f7da6434f6799baa781b55e0657
a342631f802a4ae79d81184bf97ab3b80e290291f04ae7c44574240f9fd10297,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115679001795697.png,images/sthereo_07_valley_morning/thermal_left/1630115680976540859.png,65a0ebe24a219440461f85b35aaa62aa1d52589b65ec593f2afe7e387786c57e,7157056f74223d7aa31d9b17e5542a079bd37fc57fef9fd9052b4b3264b16f69
a4b238bba33a61992764776d5db49e86f61656d23f3d538a8e5597560781d0c3,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115686998584082.png,images/sthereo_07_valley_morning/thermal_left/1630115688976539287.png,f8c0b37dbb30c0dc251a7e15138f68a724a665c51e82a4275e08bb1b8b1e8502,2ffb5ba4d8f3089f08b270fedef299a24489939e375eaf0078f120389dd0d263
a575b91e7b6fa3e35ded8cbdec4a7558b7762e50dcea47efd7c03ea6d586060f,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115637015479193.png,images/sthereo_07_valley_morning/thermal_left/1630115638976540407.png,6cd4e8a5274854d2fe4fb789ad284a96701fa37597a522f21d4d1c30ae4cb238,7d93830bff7e5e76167800ec8e20f8b6e291890d2641c9407ad716f51b784cf8
a5d51f44574e2c356ca24df31d735aa584b20b530c29e819d8cc0bd5cfb1bbf2,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115809061775456.png,images/sthereo_09_valley_evening/visible_left/1630073794822513212.png,6e8fe8c4d38acfb295957d8bf2c92a88675d696474c3cca3a3b35beeb23e5462,630912557edd15475cc665160e59bb142abc6f7e5e96168354ac0ec1e52cd8cf
a60897041cdabcf3c6ed112164af29501d1629d52d3ce8212ba62a4a351e667f,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115817076571734.png,images/sthereo_09_valley_evening/thermal_left/1630073970471428571.png,d1a3d50f05614351d87ca3d042c3bfd68f22bcd113f2bdce20161e35c6419294,54b166aeac326dc00a30321409ddf1ffa6fe7b4dede2015d2b0572ecabf5667f
a780f4280a1e4a7303736acd6f40b5cee0c1805ceb1788fa7981ee46a11b851e,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115640976539412.png,images/sthereo_09_valley_evening/thermal_left/1630073823191028873.png,04a13e5801ca7167f60c55ec31497753bf94e5ba7dca3562157bf0131da2cef0,2b230d61ac89c1e4ded7e43f43f82c80eed21e1b0aba7961005a206dba323bd5
a7a769d3539a18929b02c0277f48dcd4fecba7915b81aaacc890eacc69e5e567,sthereo_day_night_vis_vis,images/sthereo_07_valley_morning/visible_left/1630115774974713960.png,images/sthereo_09_valley_evening/visible_left/1630073766132703735.png,51712db0b6adf9944794e444e978759e4f37d0777729e45121442c2bbaa876ca,0b54cab7f4ec28add48250f7efe2f680b26b63de257489d4dc1b4d30495f7d99
a850cd8d4a437801b4f4ee5e05273b68161422f1f7955e94a670820af426ad97,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115667006002711.png,images/sthereo_07_valley_morning/thermal_left/1630115668976537872.png,2f9fc0b7f6d65bd31a4c602b38ec4a45144dc3ec9dc0006cc848b37d5ba81e26,81620d4d90bb364e18bc8208b35558c79b247c18d2d36ce8bc60b673229f7b17
a8a64b4d25a26e286284d4ac048363d222e58003c20a40141866d5853f8ad014,sthereo_day_night_thermal_thermal,images/sthereo_07_valley_morning/thermal_left/1630115837076574241.png,images/sthereo_09_valley_evening/thermal_left/1630073647919152530.png,4bd19a5f1502528a12dee4d2b4829a9367d76137be2e0c3a6876be8406d9612d,2c90ba08d018eae85907376959a8e860fc0c8c45c61f1c68db9f8660538d4b00
a915329c77dac9d709bef733cd076bc95856d00eac327d7ed451db2eca26ffaf,sthereo_day_vis_thermal,images/sthereo_07_valley_morning/visible_left/1630115641014062206.png,images/sthereo_07_valley_morning/thermal_left/1630115642976552347.png,257c16e7475fae4a8ec17bf3134f26854650ffa284b5042ab2262fa0cbf63c9f,89bc596970a4b9a6068362a92efd2d826e3549ac5d0f7e48f06350cffd88fe82
